,sentence,word_index,sentence_index,l1_label,l2_label
7233,"Move hands forward at chest level, opening up into flat palms.",1901,2,50,5
7234,"Bring both hands together in front of chest, palms facing each other.",1901,3,33,1
7235,"Separate hands and move them downward in a vertical motion, mimicking the concept of stages or levels.",1901,4,49,2
7236,Extend both hands forward with palms facing outward.,1902,1,21,1
7237,"Cross one hand over the other, mimicking the action of obstructing or blocking something.",1902,2,47,8
7238,"Shake both hands in a quick, back-and-forth motion to emphasize the act of hindering or stopping.",1902,3,52,5
7239,"Start with hands in a ""stop"" gesture, palms facing outward.",1903,1,75,5
7240,"Bring hands together in a vertical motion, mimicking the act of blocking or stopping something.",1903,2,94,33
7241,Hold the gesture for a moment to emphasize the action.,1903,3,75,3
7242,"Release the gesture with a quick outward motion, symbolizing the act of preventing or stopping something.",1903,4,59,1
7243,Point to the side with your right hand.,1904,1,4,0
7244,Form the letter 'A' with your left hand.,1904,2,78,7
7245,Place the 'A' handshape on your right forearm.,1904,3,71,2
7246,Smile and nod your head slightly.,1904,4,87,1
7247,"Use your dominant hand to make a ""F"" shape, palm facing down, and move it in a circular motion in front of your chest.",1905,1,32,0
7248,"With your non-dominant hand, make the shape of a ""J"" with your palm facing up, and bring it close to your dominant hand as if indicating proximity.",1905,2,73,1
7249,"Bring both hands together in front of your chest, with your dominant hand on top, to show the concept of ""nearby.""",1905,3,10,2
7250,"Let go of the ""F"" and ""J"" shapes, and finish with both hands relaxed at your sides.",1905,4,23,6
7251,Form a '3' shape with the right hand and place it on the left palm facing down.,1906,1,61,1
7252,"Open the left hand and move the right hand away from it, signifying distance or separation.",1906,2,63,5
7253,Shake the head from left to right to emphasize the feeling of unfamiliarity or strangeness.,1906,3,98,5
7254,"Start with both hands in a fist shape, palms facing down.",1907,1,48,1
7255,Move both hands downwards in a quick motion.,1907,2,59,1
7256,Tilt your head slightly downwards as you lower your hands.,1907,3,7,5
7257,Freeze the position for a moment to emphasize the gesture.,1907,4,75,3
7258,"Extend right hand with fingers together, palm facing down.",1908,1,15,4
7259,"Move right hand in a horizontal arc towards left side, as if drawing a line.",1908,2,69,13
7260,Repeat the same movement with left hand towards right side.,1908,3,62,10
7261,"Bring both hands together in front of chest, fingers touching, palms facing each other.",1908,4,33,1
7262,"Start with your dominant hand facing down, with fingers spread apart.",1909,1,26,4
7263,"Bring your hand up to chest level, with fingers still spread.",1909,2,5,6
7264,"Close your fingers to make a fist, and tap your chest twice.",1909,3,67,1
7265,Open your hand again and move it downwards to waist level.,1909,4,41,4
7266,Tap right index finger on left palm,1910,1,13,1
7267,Extend both arms outward to the sides,1910,2,12,5
7268,Bring both hands together in front of chest,1910,3,81,4
7269,Point both index fingers outward to show exclusion.,1910,4,14,4
7270,"Use your dominant hand to make a flat palm facing downwards with fingers closed, near your chest.",1911,1,35,6
7271,"Extend your non-dominant hand with palm open and facing upwards, then place your dominant hand on top of it.",1911,2,84,3
7272,Move both hands together in a horizontal arc in front of your body.,1911,3,34,5
7273,Bring both hands back to the starting position near your chest.,1911,4,77,7
7274,"Use both hands to mimic holding a cup, then lift the cup to your lips.",1912,1,44,8
7275,Close your eyes and tilt your head back slightly to show a blissful expression.,1912,2,30,0
7276,Slowly bring the cup back down and open your eyes.,1912,3,94,20
7277,Relax your hands at your sides.,1912,4,23,6
7278,"Begin with your dominant hand in a loose fist and your non-dominant hand open, palm facing up.",1913,1,73,2
7279,Move your dominant hand in a circular motion above your non-dominant hand.,1913,2,3,9
7280,Tap the back of your non-dominant hand with your dominant hand.,1913,3,1,1
7281,"Quickly move your dominant hand to the side, palm facing down, as if brushing something off.",1913,4,69,16
7282,"Use both hands to create the sign for ""hidden"" by making a fist with one hand and placing it over the other open hand, palm facing down.",1914,1,89,8
7283,"Use both hands to create the sign for ""obscure"" by bringing both hands up to the sides of the face, with fingers pointing up, and then moving them down and outwards, as if covering the eyes.",1914,2,89,0
7284,"Combine the signs for ""hidden"" and ""obscure"" by first signing ""hidden"" and then immediately signing ""obscure"" on top of it.",1914,3,94,27
7285,Begin with both hands forming a barrier in front of your body.,1915,1,34,6
7286,"Use one hand to break through the barrier, while the other hand remains stationary.",1915,2,47,9
7287,"Move both hands in a blocking motion, as if encountering an obstacle.",1915,3,69,7
7288,Shake both hands in frustration.,1915,4,94,11
7289,"Start with both hands in fists, palms facing down, at chest level.",1916,1,50,4
7290,"Bring hands apart and down, as if pushing away something difficult.",1916,2,22,5
7291,"Open hands, palms facing up, and shake them to show struggle.",1916,3,94,7
7292,"Bring hands together in front of chest, fingers touching, to show the concept of difficulty.",1916,4,65,0
7293,"Hold both hands flat against the chest, palms facing inwards.",1917,1,58,3
7294,"Move both hands downwards and outwards, as if pushing away a heavy weight.",1917,2,22,5
7295,"Bring both hands back to the chest, clenching fists.",1917,3,66,3
7296,Shake both fists in front of the chest while shaking head from side to side.,1917,4,8,2
7297,"Form a claw shape with both hands, palms facing inwards, and bring them towards each other in front of the chest.",1918,1,79,1
7298,Open both hands and move them outwards in a sweeping motion.,1918,2,76,5
7299,"Bring both hands back together in front of the chest, forming the claw shape again.",1918,3,55,2
7300,"Move both hands upwards towards the head, fingers pointing upwards.",1918,4,54,3
7301,Both hands form a circle in front of the body.,1919,1,78,1
7302,"Move both hands outwards and upwards, showing a group of people coming together.",1919,2,94,17
7303,"Make a downward falling movement with both hands, fingers spread out, to represent falling snow",1920,1,83,6
7304,"Bring both hands together at chest level, palms facing each other, to show accumulation of snow",1920,2,79,2
7305,"Extend right hand outwards, palm facing down, and flick fingers upwards to represent snow falling",1920,3,15,4
7306,Repeat the flicking motion with left hand as well,1920,4,62,10
7307,Tilt head slightly to the side to indicate snow falling diagonally,1920,5,7,4
7308,Use both hands to mimic snow falling from the sky.,1921,1,44,9
7309,Use both hands to show the color white.,1921,2,94,34
7310,Combine the two motions to emphasize the brightness of white snow.,1921,3,94,34
7311,"Extend your left hand with fingers slightly apart, palm facing upward.",1922,1,31,0
7312,"Extend your right hand with fingers slightly apart, palm facing downward, and move it in a circular motion above the left hand.",1922,2,15,4
7313,"Bring both hands together, closing them into fists.",1922,3,36,8
7314,Tap your closed fists together twice.,1922,4,67,3
7315,"Start with both hands in fists at chest level, palms facing inwards",1923,1,50,4
7316,"Open both hands, extending fingers while moving hands downwards",1923,2,68,4
7317,"Bring hands back up to chest level, palms facing downwards",1923,3,9,1
7318,Repeat the opening and closing motion twice,1923,4,62,5
7319,"Finally, snap fingers on both hands simultaneously.",1923,5,94,1
7320,"Start with both hands in front of chest, palms facing down.",1924,1,2,4
7321,"Move hands outward and upward, as if revealing something.",1924,2,22,5
7322,Tilt head slightly forward and raise eyebrows to emphasize the action.,1924,3,7,3
7323,"Open hands and fingers wide, as if exposing or showing something.",1924,4,53,2
7324,"Start with both hands forming the shape of the letter ""Q"" near the chest",1925,1,55,0
7325,"Move both hands outward and slightly upward, mimicking the growth of a plant",1925,2,21,7
7326,"Use both hands to create a flicking motion upwards, symbolizing youthfulness",1925,3,94,37
7327,Relax the hands and nod the head slightly to emphasize the concept of youthfulness,1925,4,87,8
7328,"Make both hands into fists with thumbs sticking up, then drop them down by your sides.",1926,1,86,1
7329,"Bring both hands up to chest level with fingers pointing outwards, then move them away from each other in a strong, emphatic gesture.",1926,2,38,1
7330,Tap your chest with both hands to emphasize the intensity of the word.,1926,3,67,0
7331,"Bring both hands together in front of the chest, palms facing inwards.",1927,1,81,5
7332,Extend both hands outwards in a pushing motion.,1927,2,29,9
7333,"Bring both hands back towards the chest, with fingers curled and thumbs pointing upwards.",1927,3,54,3
7334,Repeat the pushing motion with both hands moving away from the body.,1927,4,38,6
7335,"Start with both hands in fists, thumbs sticking out.",1928,1,86,3
7336,"Bring both hands up to your face, positioning them on either side of your cheeks.",1928,2,57,10
7337,Open your hands and extend your fingers outward with palms facing forward.,1928,3,21,4
7338,"Continue to hold your hands in this position, with your fingers extended and palms facing forward.",1928,4,70,4
7339,Use both hands to mime holding a loaf of bread.,1929,1,44,1
7340,Use your dominant hand to make a slicing motion across the bread.,1929,2,85,6
7341,Move both hands together in a circular motion to show the process of baking.,1929,3,72,9
7342,Tap your non-dominant hand with your dominant hand to represent breaking off a piece of bread to eat.,1929,4,3,1
