,sentence,word_index,sentence_index,l1_label,l2_label
4298,Bring the hands back to the starting position and repeat the connecting motion.,1032,4,77,0
4299,Tilt the head slightly to the side while performing the connecting motion.,1032,5,30,2
4300,"Begin with both hands open and facing upwards, palms facing each other.",1033,1,49,8
4301,"Move both hands outwards and upwards, as if spreading something wide.",1033,2,69,1
4302,"Close both hands into fists and move them in a forward and outward motion, as if dispersing something.",1033,3,25,1
4303,Open both hands and bring them back towards the body in a sweeping motion.,1033,4,41,7
4304,"Close fists and bring them together in front of the body, circling them in towards each other.",1034,1,83,1
4305,"Open hands and move them apart in a quick, sharp motion.",1034,2,39,2
4306,"Bring fists together again, this time closer to the body.",1034,3,87,13
4307,"Open hands and move them apart in another quick, sharp motion.",1034,4,39,2
4308,"Begin with both hands in a ""V"" shape, palms facing down, fingers slightly apart.",1035,1,5,6
4309,"Move both hands outward and slightly downward, as if showing something scattered.",1035,2,25,3
4310,"Bring both hands back together in a closed ""V"" shape.",1035,3,10,1
4311,"Lower both hands slightly while shaking them in a subtle, scattered motion.",1035,4,87,19
4312,"Start with both hands in a ""V"" shape, palms facing each other.",1036,1,49,1
4313,"Move your hands towards each other, creating a comparison gesture.",1036,2,95,3
4314,"Bring your hands apart again, emphasizing the concept of comparison.",1036,3,87,1
4315,"Finish by forming the letter ""V"" with both hands again.",1036,4,13,4
4316,"Extend your right hand with fingers together and palm facing down, and move it in a circular motion in front of your body.",1037,1,80,0
4317,"Bring your left hand to your right shoulder, with fingers together, and move it forward.",1037,2,81,7
4318,Bring your left hand to your left shoulder and move it forward.,1037,3,81,7
4319,"Bring your hands together in front of your body, palms facing down, and move them apart.",1037,4,33,2
4320,"Start with both hands in fists, palms facing each other, and move them away from each other in a stretching motion.",1038,1,49,6
4321,Extend both arms outwards as far as possible.,1038,2,23,3
4322,"Open both hands, palms facing up, and move them upwards in a rising motion.",1038,3,63,2
4323,Close both hands into fists again and bring them back towards the body.,1038,4,83,0
4324,"Start with both hands in fists at chest level, palms facing downwards.",1039,1,56,0
4325,Move both hands away from the body and slightly downwards in a waving motion.,1039,2,2,2
4326,Continue the waving motion while moving the hands to the left and then to the right in a horizontal zig-zag pattern.,1039,3,81,1
4327,End the movement by bringing the hands back to the chest level.,1039,4,88,2
4328,"Start with both hands facing palms down, perpendicular to the ground.",1040,1,5,6
4329,"Move hands apart to the sides, indicating avoidance or steering clear.",1040,2,94,6
4330,"Bring hands back together in front of the body, representing the concept of avoiding or preventing.",1040,3,44,0
4331,Tilt head slightly to the side while keeping hands in front to emphasize the action of avoiding or steering clear.,1040,4,30,12
4332,Place the fingertips of one hand on the palm of the other hand and move them downwards.,1041,1,37,1
4333,"Bring both hands together, palms facing each other, and move them closer to each other.",1041,2,1,3
4334,Rotate the hands so that the palms are facing downwards.,1041,3,21,2
4335,Move the hands downwards and slightly apart.,1041,4,46,4
4336,"Start with both hands in a closed fist, palms facing down, and move them horizontally in opposite directions.",1042,1,74,1
4337,"Open both hands with palms facing up, and bring them together, overlapping in the middle.",1042,2,65,1
4338,"Move both hands apart in a diagonal motion, as if shifting something.",1042,3,25,3
4339,"Close both hands into fists again, and move them in a circular motion, as if twisting or turning.",1042,4,52,4
4340,"Extend both hands in front of you, palms facing each other.",1043,1,1,6
4341,Move your right hand to the right and your left hand to the left simultaneously.,1043,2,81,7
4342,"Bring both hands back together in front of you, crossing your wrists.",1043,3,44,3
4343,"Separate both hands again, this time moving your left hand to the left and your right hand to the right.",1043,4,81,0
4344,"Bring both hands back together in front of you, crossing your wrists once more.",1043,5,44,3
4345,"Open both hands to the sides, indicating variety or difference.",1043,6,94,3
4346,"Start with both hands in loose fists at the chest, palms facing inward.",1044,1,56,0
4347,Extend both hands outward and rotate them so that the palms are facing down.,1044,2,21,0
4348,"Move both hands in a downward diagonal motion, as if something is disappearing.",1044,3,25,2
4349,Close both hands into fists again and bring them back to the chest.,1044,4,83,0
4350,"Hands in a closed fist, one hand held above the other, move both hands to the right as if something is disappearing. Knees bent slightly.",1045,1,22,0
4351,"Hands open, move both hands downward in a quick motion, emphasizing the disappearing action.",1045,2,39,2
4352,Head tilts slightly to the right as hands continue to move downward.,1045,3,6,7
4353,"Hands come together in front of the chest, palms facing down, signifying completion of the disappearing action.",1045,4,44,6
4354,"Begin with hands in fists at chest level, palms facing down.",1046,1,56,6
4355,"Open both hands and move them away from each other, as if indicating something delayed or behind schedule.",1046,2,25,5
4356,Shake head slightly from side to side to convey the concept of lateness.,1046,3,9,0
4357,Bring hands together at chest level to show the word is complete.,1046,4,28,1
4358,Start with both hands in a 's' handshape in front of you.,1047,1,18,2
4359,"Move both hands forward and slightly upwards, as if you are trying to reach for something.",1047,2,25,6
4360,"Bring both hands back towards your chest, close to your body.",1047,3,95,2
4361,"Repeat the forward movement with both hands again, emphasizing the idea of trying or attempting something.",1047,4,88,2
4362,Start with both hands open and facing upwards in front of the body.,1048,1,26,4
4363,"Move both hands outwards in opposite directions, as if spreading something out.",1048,2,74,0
4364,Repeat the spreading motion a few times.,1048,3,97,5
4365,End with both hands relaxed at the sides of the body.,1048,4,94,1
4366,Start with hands forming a loose fist and move them away from body in a sweeping motion,1049,1,2,7
4367,Open hands and extend fingers outward while moving them in a forward motion,1049,2,86,5
4368,Bring hands back to starting position with fingers still extended,1049,3,77,2
4369,Repeat the forward motion with hands moving away from body again,1049,4,2,1
4370,Finish by flicking fingers outward sharply,1049,5,13,5
4371,"Hold one hand flat, palm up, in front of the chest.",1050,1,47,5
4372,"With the other hand, flick the fingers of the flat hand upwards.",1050,2,37,5
4373,Bring the flat hand to the side of the face and tilt it slightly forward.,1050,3,30,14
4374,Move both hands in a circular motion in front of the face.,1050,4,29,0
4375,"Start with both hands in a closed fist, palms facing each other, and move them away from each other in a swift motion.",1051,1,49,6
4376,"Open both hands, fingers spread out, and move them quickly to the sides.",1051,2,8,4
4377,"Close both hands into fists again, palms facing inward, and move them in a downward motion.",1051,3,52,2
4378,Open both hands and flick the fingers outward.,1051,4,62,2
4379,"Extend your non-dominant hand outward, palm facing up.",1052,1,80,2
4380,"With your dominant hand, create a rectangle shape in front of your eyes.",1052,2,67,0
4381,Move your dominant hand horizontally within the rectangle.,1052,3,14,9
4382,Extend both hands out in front of you with palms facing up.,1053,1,33,3
4383,Bring both hands together in a clapping motion.,1053,2,55,1
4384,Repeat the clapping motion a few times.,1053,3,97,5
4385,"Start with both hands open and palms facing up, then tilt your head slightly to the right.",1054,1,38,2
4386,Move both hands up and down in a waving motion in front of your chest.,1054,2,29,8
4387,Tilt your head to the left and raise your eyebrows slightly.,1054,3,91,0
4388,Finish by bringing both hands back to the starting position with palms facing up.,1054,4,13,1
4389,"Start with both hands in a closed fist, with the pinky fingers extended to represent the number four.",1055,1,17,0
4390,Bring both hands up to shoulder level.,1055,2,82,0
4391,Open both hands simultaneously to show four fingers on each hand.,1055,3,28,2
4392,Hold the hand shape briefly before lowering them back down to waist level.,1055,4,40,1
4393,Hold up four fingers on one hand.,1056,1,47,1
4394,Bring the hand down and tap the thumb to the palm twice to represent 'hundred'.,1056,2,87,0
4395,Hold up four fingers on one hand,1057,1,47,1
4396,Tap the top of the hand with the other hand,1057,2,37,3
4397,Move the hand with the four fingers down and to the side,1057,3,54,4
4398,Tap the side of the hand with the other hand.,1057,4,37,3
4399,"Start with both hands in a 'four' handshape, palms facing down.",1058,1,5,2
4400,Lift both hands up and change the handshape to a 'ten' handshape.,1058,2,87,2
4401,Tap the thumb of the 'ten' handshape against the index finger of the 'four' handshape.,1058,3,35,5
4402,"Bring both hands down to chest level, maintaining the 'four' and 'ten' handshapes.",1058,4,51,1
4403,Hold up four fingers on one hand.,1059,1,47,1
4404,Hold up a closed fist on the other hand.,1059,2,47,1
