,sentence,word_index,sentence_index,l1_label,l2_label
4391,Tap fingers together to show completion of weekend.,993,4,88,7
4392,"Start with both hands in a closed fist, palms facing up and slightly apart.",994,1,10,0
4393,"Move both hands towards the body, bringing them closer together in front of the chest.",994,2,77,8
4394,"Open both hands and raise them slightly, palms facing up and fingers spread apart.",994,3,46,1
4395,"Move both hands upwards and outwards, as if indicating something coming from above or a higher place.",994,4,22,0
4396,Point to the location where you live with your dominant hand.,995,1,88,16
4397,Move your hand in a circular motion to represent the concept of living or residing.,995,2,47,1
4398,Tilt your head slightly forward to emphasize the action.,995,3,15,2
4399,Combine the hand movement with the head tilt to create a clear and concise expression of the word WOHNEN.,995,4,88,6
4400,"Hands start in a closed fist position at chest level, then open up and move upwards to form a cloud shape above the head.",996,1,10,1
4401,Head tilts slightly upwards as if looking at the sky.,996,2,90,0
4402,"Hands move in a circular motion above the head, mimicking the movement of clouds in the sky.",996,3,47,6
4403,Hands return to chest level in a closed fist to signify the end of the sign.,996,4,80,1
4404,Extend both hands in front of the body with palms facing up,997,1,69,3
4405,"Bring hands together, fingers interlocking, and move them upwards in a gentle curve",997,2,95,1
4406,Separate the hands and bring them back downwards in a smooth motion,997,3,72,4
4407,Finish the movement by placing both hands over the heart with a soft gesture,997,4,59,4
4408,"Start with hands in fists at chest level, then extend arms outwards diagonally in opposite directions.",998,1,23,1
4409,"Bring hands back in towards chest, forming a 'W' shape with fingers.",998,2,85,0
4410,Rotate both hands downward to form a 'U' shape.,998,3,35,4
4411,"Extend arms outwards again, with palms facing outward.",998,4,96,1
4412,"Cross arms in front of body, with hands forming 'T' shapes.",998,5,26,1
4413,"Bring hands up to shoulder level, forming 'B' shapes with fingers.",998,6,85,3
4414,"Extend arms out again, with hands forming 'E' shapes.",998,7,96,1
4415,"Finish by bringing hands together in front of chest, forming a 'G' shape with fingers.",998,8,59,3
4416,Begin with hands in neutral position at chest level.,999,1,43,0
4417,Extend both index fingers and rotate them in a circular motion towards each other.,999,2,24,5
4418,"Bring hands together in front of chest, palms facing each other.",999,3,40,2
4419,flick both index fingers outward simultaneously.,999,4,75,0
4420,Raise both hands up to chest level with palms facing outwards,1000,1,48,1
4421,Bring hands towards chest while crossing wrists,1000,2,37,0
4422,Extend hands forward with fingers spread out,1000,3,46,2
4423,Move hands in circular motion in front of chest,1000,4,97,1
4424,Finish with hands open and palms facing upwards,1000,5,41,1
4425,Place both hands flat against each other in front of the chest.,1001,1,2,0
4426,"Separate the hands slightly while opening them upwards, keeping the palms facing outwards.",1001,2,72,1
4427,"Bring the hands together again, overlapping the fingers and moving them in a circular motion.",1001,3,94,1
4428,"Open the hands and move them upwards and outwards, as if displaying something beautiful.",1001,4,22,3
4429,Finish by bringing the hands back to the chest while forming a gentle smile on the face.,1001,5,59,0
4430,"Start with both hands in front of your chest, palms facing each other and fingers pointing up.",1002,1,2,6
4431,"Separate your hands and bring them down in a 'Y' shape, with one hand higher than the other.",1002,2,72,4
4432,"Bring both hands back together in front of your chest, palms facing each other.",1002,3,40,3
4433,"Arms crossed in front of chest, forming a ""Z"" shape.",1003,1,85,1
4434,"Hands move outwards, with index fingers pointing in opposite directions.",1003,2,23,2
4435,"Hands come together in front of chest, forming a ""D"" shape.",1003,3,85,1
4436,"Hands move downwards, forming an ""E"" shape.",1003,4,85,5
4437,"Begin with both hands in a 'Z' handshape, palms facing down.",1004,1,29,0
4438,"Move both hands forward slightly, keeping the 'Z' handshape.",1004,2,84,2
4439,"Change both hands into a 'D' handshape, with index finger extended and other fingers curled in.",1004,3,56,6
4440,Rotate both hands outward so that the index fingers are facing forward.,1004,4,99,0
4441,"Lastly, change both hands into an 'F' handshape, with all fingers extended and joined together.",1004,5,56,6
4442,"Raise both hands with index and middle fingers extended and touching, forming a 'Z' shape.",1005,1,85,3
4443,Rotate both hands so that the palms face outward.,1005,2,99,0
4444,"Bring the hands together, with the fingertips of both hands touching.",1005,3,36,0
4445,"Separate the hands while keeping the fingertips touching, forming a 'Y' shape.",1005,4,85,3
4446,Extend the pinky fingers of both hands outward.,1005,5,56,2
4447,"Lower the hands, keeping the pinky fingers extended, forming a 'P' shape.",1005,6,85,4
4448,"Extend both hands in front of the body, palms facing downwards.",1006,1,69,7
4449,Raise both hands slightly and wiggle fingers to indicate counting.,1006,2,56,5
4450,Bring hands closer to the chest while continuing to wiggle fingers.,1006,3,8,0
4451,Lower hands back to starting position.,1006,4,53,1
4452,Extend the fingers of both hands and bend the thumb of the right hand towards the palm.,1007,1,18,1
4453,"With the right hand, tap the left palm ten times.",1007,2,58,1
4454,Close all fingers into a fist with the right hand.,1007,3,92,2
4455,"Place the fist on top of the left hand, palm down.",1007,4,12,1
4456,Start with both hands closed in fists and raise them up to chest level.,1008,1,48,3
4457,Open both hands with palms facing up and move them towards each other while counting to ten on your fingers.,1008,2,28,1
4458,Bring both hands down to waist level and spread them apart to indicate a wide span of time.,1008,3,31,0
4459,"Lastly, tilt your head to the side slightly to emphasize the duration of ten hours.",1008,4,86,6
4460,"Start with the dominant hand as a ""10"" handshape, palm facing down.",1009,1,83,1
4461,"Bring the dominant hand down in a quick motion, flicking the finger towards the non-dominant side.",1009,2,3,0
4462,Repeat the flicking motion two more times.,1009,3,68,0
4463,"End with the dominant hand in the ""10"" handshape, palm facing down.",1009,4,83,1
4464,Point index finger forward,1010,1,79,0
4465,Extend other fingers outwards,1010,2,56,1
4466,Bring hand to chest level,1010,3,4,3
4467,Rotate hand vertically,1010,4,24,3
4468,Extend thumb of other hand,1010,5,88,2
4469,Place thumb on forehead,1010,6,88,22
4470,Extend remaining fingers upwards,1010,7,56,9
4471,"Point index finger to wrist, then extend arm and point to watch",1011,1,79,6
4472,Rotate hand in a circular motion around wrist,1011,2,24,3
4473,Tap wrist with index finger to indicate passing time,1011,3,89,2
4474,"Bring both hands together in front of body, palms facing each other, then separate hands apart to show duration of time",1011,4,40,0
4475,"Begin with the dominant hand forming a ""Z"" handshape in front of the body.",1012,1,85,2
4476,"Move the dominant hand in a circular motion, indicating the concept of time.",1012,2,47,1
4477,"Bring the non-dominant hand up to the side of the head, forming a ""flat hand"" shape to represent a scale.",1012,3,3,3
4478,"Move the dominant hand up and down along the non-dominant hand, showing the concept of a time scale.",1012,4,3,9
4479,Extend right hand fingers indicating length,1013,1,88,2
4480,Move hand from left to right in front of body,1013,2,58,0
4481,Hold left hand palm up in front of body as reference point,1013,3,83,5
4482,Finish with right hand at designated measurement.,1013,4,88,10
4483,Point both index fingers towards each other in front of the chest.,1014,1,79,2
4484,Bring both index fingers together to touch in the center.,1014,2,33,1
4485,"Move both hands in a circular motion, keeping fingers together.",1014,3,47,8
4486,Open both hands with palms facing up and move them outward slightly.,1014,4,60,1
4487,Bring both hands back together in front of the chest with fingertips touching.,1014,5,36,2
4488,Extend both hands in front of the body with fingers pointing forward.,1015,1,66,5
4489,"Move both hands towards the body, as if pulling something towards you.",1015,2,52,5
4490,"Repeat the pulling motion with both hands, emphasizing the action.",1015,3,55,4
4491,Finish by bringing both hands back to the starting position in front of the body.,1015,4,59,0
4492,"Start with both hands in a closed fist, palms facing down, at chest level.",1016,1,10,3
4493,Move both hands outward and rotate them so that palms are facing up.,1016,2,99,2
4494,"Bring both hands together in front of chest, palms facing each other.",1016,3,40,2
4495,"Extend both hands outwards in front of body, palms facing down.",1016,4,69,2
4496,"Extend both hands with fingers together, palms facing each other.",1017,1,28,2
4497,"Bring hands closer together quickly, as if moving rapidly towards each other.",1017,2,52,7
4498,"Open hands wide apart, with fingers spread out.",1017,3,46,0
4499,"Move hands quickly away from each other, as if expanding outward.",1017,4,71,3
4500,Repeat the hand movements in a rapid and continuous motion.,1017,5,55,5
4501,"Extend right hand forward with palm facing up, then tilt hand slightly to the right.",1018,1,6,4
4502,"Bring left hand up to meet right hand, with palms facing each other.",1018,2,58,4
4503,Move both hands towards each other in a closing motion.,1018,3,28,3
4504,Tilt head slightly to the left while completing the closing motion.,1018,4,15,0
4505,Hold position for a moment before releasing hands.,1018,5,30,1
4506,"Begin with hands together in front of chest, palms facing down.",1019,1,29,1
